"","SpecID","PassNonPass","IOCOrder","BLFamilyLatin","BLFamilyEnglish","BLFamSequID","Taxo","Scientific","English","Diet.Inv","Diet.Vend","Diet.Vect","Diet.Vfish","Diet.Vunk","Diet.Scav","Diet.Fruit","Diet.Nect","Diet.Seed","Diet.PlantO","Diet.5Cat","Diet.Source","Diet.Certainty","Diet.EnteredBy","ForStrat.watbelowsurf","ForStrat.wataroundsurf","ForStrat.ground","ForStrat.understory","ForStrat.midhigh","ForStrat.canopy","ForStrat.aerial","PelagicSpecialist","ForStrat.Source","ForStrat.SpecLevel","ForStrat.EnteredBy","Nocturnal","BodyMass.Value","BodyMass.Source","BodyMass.SpecLevel","BodyMass.Comment","Record.Comment","scientificName","assessmentId","internalTaxonId","kingdomName","phylumName","orderName","className","familyName","genusName","speciesName","authority","redlistCategory","populationTrend","scopes"
"222",400,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Polyplectron inopinatum","Mountain Peacock-pheasant",60,0,0,0,0,0,40,0,0,0,"Invertebrate","Ref_2","B","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,416.6,"GenAvg",0,"","","Polyplectron inopinatum",92812683,22679365,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Polyplectron","inopinatum","(Rothschild,1903)","Vulnerable","Decreasing","Global"
"223",401,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Polyplectron germaini","Germain's Peacock-pheasant",50,0,0,0,0,0,40,0,0,10,"Omnivore","Ref_2","D1","Jennifer",0,0,100,0,0,0,0,0,"Genus",0,"Walter",0,449.96,"Dunning08",1,"","","Polyplectron germaini",92812961,22679372,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Polyplectron","germaini","Elliot, 1866","Near Threatened","Decreasing","Global"
"224",402,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Polyplectron bicalcaratum","Grey Peacock-pheasant",20,0,0,0,0,0,50,0,20,10,"Omnivore","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,467.84,"Dunning08",1,"","","Polyplectron bicalcaratum",95127488,22736199,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Polyplectron","bicalcaratum","(Linnaeus, 1758)","Least Concern","Decreasing","Global"
"225",404,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Polyplectron malacense","Malayan Peacock-pheasant",30,0,0,0,0,0,40,0,0,30,"Omnivore","Ref_2","B","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,608,"Dunning08",1,"","","Polyplectron malacense",92813247,22679385,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Polyplectron","malacense","(Scopoli, 1786)","Vulnerable","Decreasing","Global"
"226",406,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Polyplectron schleiermacheri","Bornean Peacock-pheasant",50,0,0,0,0,0,40,0,0,10,"Omnivore","Ref_2","D1","Jennifer",0,0,100,0,0,0,0,0,"Genus",0,"Walter",0,416.6,"GenAvg",0,"","","Polyplectron schleiermacheri",84694321,22679393,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Polyplectron","schleiermacheri","Brüggemann, 1877","Endangered","Decreasing","Global"
"227",407,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Polyplectron napoleonis","Palawan Peacock-pheasant",50,0,0,0,0,0,40,0,0,10,"Omnivore","Ref_2","D1","Jennifer",0,0,100,0,0,0,0,0,"Genus",0,"Walter",0,374.68,"Dunning08",1,"","","Polyplectron napoleonis",132051467,22679398,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Polyplectron","napoleonis","Lesson, 1831","Vulnerable","Decreasing","Global"
"228",408,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Rheinardia ocellata","Crested Argus",40,0,10,0,0,0,30,0,0,20,"Omnivore","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,279,"PrimScale",1,"MarceloR","","Rheinardia ocellata",132430734,22679412,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Rheinardia","ocellata","(Elliot, 1871)","Endangered","Decreasing","Global"
"229",410,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Argusianus argus","Great Argus",20,0,0,0,0,0,60,0,0,20,"FruiNect","Ref_2","A","Jennifer",0,0,80,20,0,0,0,0,"Ref_2",1,"Other",0,1959.93,"Dunning08",1,"","","Argusianus argus",94883506,22725006,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Argusianus","argus","(Linnaeus, 1766)","Near Threatened","Decreasing","Global"
"230",412,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Afropavo congensis","Congo Peafowl",60,0,0,0,0,0,40,0,0,0,"Invertebrate","Ref_2","A","Jennifer",0,0,70,20,10,0,0,0,"Ref_2",1,"Other",0,1273.65,"Dunning08",1,"","","Afropavo congensis",92814166,22679430,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Afropavo","congensis","Chapin, 1936","Vulnerable","Decreasing","Global"
"231",413,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Pavo cristatus","Indian Peafowl",30,0,0,0,10,0,0,0,40,20,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,4154.81,"Dunning08",1,"","","Pavo cristatus",92814454,22679435,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Pavo","cristatus","Linnaeus, 1758","Least Concern","Stable","Global"
"232",414,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Pavo muticus","Green Peafowl",70,0,0,0,0,0,10,0,10,10,"Invertebrate","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,2205.71,"Dunning08",1,"","","Pavo muticus",131749282,22679440,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Pavo","muticus","Linnaeus, 1766","Endangered","Decreasing","Global"
"233",420,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Dendragapus obscurus","Dusky Grouse",0,0,0,0,0,0,20,0,0,80,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,1047.31,"Dunning08",1,"","","Dendragapus obscurus",95095102,22734690,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Dendragapus","obscurus","(Say, 1823)","Least Concern","Decreasing","Global"
"234",423,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Lagopus lagopus","Willow Ptarmigan",0,0,0,0,0,0,10,0,0,90,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,566.86,"Dunning08",1,"","","Lagopus lagopus",89520690,22679460,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Lagopus","lagopus","(Linnaeus, 1758)","Least Concern","Decreasing","Global"
"235",426,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Lagopus muta","Rock Ptarmigan",0,0,0,0,0,0,20,0,10,70,"PlantSeed","Ref_2","A","Jennifer",0,0,80,20,0,0,0,0,"Ref_2",1,"Jessica",0,535.3,"Dunning08",1,"","","Lagopus muta",113623562,22679464,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Lagopus","muta","(Montin, 1776)","Least Concern","Decreasing","Global"
"236",427,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Lagopus leucura","White-tailed Ptarmigan",0,0,0,0,0,0,0,0,0,100,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,354.97,"Dunning08",1,"","","Lagopus leucura",132051778,22679473,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Lagopus","leucura","(Richardson, 1831)","Least Concern","Decreasing","Global"
"237",430,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Tetrao urogallus","Western Capercaillie",0,0,0,0,0,0,10,0,0,90,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,2716.61,"Dunning08",1,"","","Tetrao urogallus",85942729,22679487,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Tetrao","urogallus","Linnaeus, 1758","Least Concern","Decreasing","Global"
"238",432,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Bonasa bonasia","Hazel Grouse",0,0,0,0,0,0,20,0,10,70,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,429,"Dunning08",1,"","","Bonasa bonasia",85936486,22679494,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Bonasa","bonasia","(Linnaeus, 1758)","Least Concern","Decreasing","Global"
"239",433,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Bonasa sewerzowi","Chinese Grouse",0,0,0,0,0,0,0,0,20,80,"PlantSeed","Ref_2","A","Jennifer",0,0,50,30,20,0,0,0,"Ref_2",1,"Other",0,267.29,"Dunning08",1,"","","Bonasa sewerzowi",119421341,22679497,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Bonasa","sewerzowi","(Przewalski, 1876)","Near Threatened","Decreasing","Global"
"240",434,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Bonasa umbellus","Ruffed Grouse",10,0,0,0,0,0,20,0,0,70,"PlantSeed","Ref_2","A","Jennifer",0,0,60,40,0,0,0,0,"Ref_2",1,"Other",0,530.91,"Dunning08",1,"","","Bonasa umbellus",131905854,22679500,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Bonasa","umbellus","(Linnaeus, 1766)","Least Concern","Decreasing","Global"
"241",435,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Centrocercus urophasianus","Greater Sage-grouse",10,0,0,0,0,0,0,0,0,90,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,1902.46,"Dunning08",1,"","","Centrocercus urophasianus",92816586,22679503,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Centrocercus","urophasianus","(Bonaparte, 1827)","Near Threatened","Decreasing","Global"
"242",436,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Tympanuchus phasianellus","Sharp-tailed Grouse",10,0,0,0,0,0,10,0,10,70,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,882.38,"Dunning08",1,"","","Tympanuchus phasianellus",92816912,22679511,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Tympanuchus","phasianellus","(Linnaeus, 1758)","Least Concern","Decreasing","Global"
"243",437,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Tympanuchus cupido","Greater Prairie-chicken",20,0,0,0,0,0,10,0,50,20,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,870.08,"Dunning08",1,"","","Tympanuchus cupido",92817099,22679514,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Tympanuchus","cupido","(Linnaeus, 1758)","Vulnerable","Decreasing","Global"
"244",438,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Tympanuchus pallidicinctus","Lesser Prairie-chicken",60,0,0,0,0,0,0,0,0,40,"Invertebrate","Ref_2","A","Jennifer",0,0,60,20,20,0,0,0,"Ref_2",1,"Jessica",0,745.82,"Dunning08",1,"","","Tympanuchus pallidicinctus",131795740,22679519,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Tympanuchus","pallidicinctus","(Ridgway, 1873)","Vulnerable","Decreasing","Global"
"245",439,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Meleagris gallopavo","Wild Turkey",20,0,0,0,0,0,20,0,20,40,"PlantSeed","Ref_2","A","Jennifer",0,0,90,10,0,0,0,0,"Ref_2",1,"Other",0,5791.37,"Dunning08",1,"","","Meleagris gallopavo",132051953,22679525,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Meleagris","gallopavo","Linnaeus, 1758","Least Concern","Increasing","Global"
"246",442,"Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges",11,"BL3","Meleagris ocellata","Ocellated Turkey",20,0,0,0,0,0,20,0,30,30,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,5525,"Dunning08",1,"","","Meleagris ocellata",92818023,22679529,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","PHASIANIDAE","Meleagris","ocellata","(Cuvier, 1820)","Near Threatened","Decreasing","Global"
"247",446,"Nonpasseriformes","Galliformes","Numididae","Guineafowl",9,"BL3","Agelastes meleagrides","White-breasted Guineafowl",80,0,0,0,0,0,10,0,10,0,"Invertebrate","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,815,"Dunning08",1,"","","Agelastes meleagrides",92818303,22679545,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","NUMIDIDAE","Agelastes","meleagrides","Bonaparte, 1850","Vulnerable","Decreasing","Global"
"248",447,"Nonpasseriformes","Galliformes","Numididae","Guineafowl",9,"BL3","Agelastes niger","Black Guineafowl",70,0,0,0,0,0,10,0,10,10,"Invertebrate","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,699.99,"Dunning08",1,"","","Agelastes niger",92818640,22679551,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","NUMIDIDAE","Agelastes","niger","(Cassin, 1857)","Least Concern","Decreasing","Global"
"249",448,"Nonpasseriformes","Galliformes","Numididae","Guineafowl",9,"BL3","Numida meleagris","Helmeted Guineafowl",30,0,0,0,0,0,10,0,20,40,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,1299,"Dunning08",1,"","","Numida meleagris",132052202,22679555,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","NUMIDIDAE","Numida","meleagris","(Linnaeus, 1758)","Least Concern","Stable","Global"
"250",452,"Nonpasseriformes","Galliformes","Numididae","Guineafowl",9,"BL3","Guttera plumifera","Plumed Guineafowl",50,0,0,0,0,0,10,0,10,30,"Omnivore","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,866.02,"Dunning08",1,"","","Guttera plumifera",92819440,22679560,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","NUMIDIDAE","Guttera","plumifera","(Cassin, 1857)","Least Concern","Decreasing","Global"
"251",453,"Nonpasseriformes","Galliformes","Numididae","Guineafowl",9,"BL3","Guttera pucherani","Crested Guineafowl",50,0,0,0,0,0,30,0,20,0,"Omnivore","Ref_2","A","Jennifer",0,0,90,10,0,0,0,0,"Ref_2",1,"Other",0,1149,"Dunning08",1,"","","Guttera pucherani",94887385,22725212,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","NUMIDIDAE","Guttera","pucherani","(Hartlaub, 1860)","Least Concern","Stable","Global"
"252",456,"Nonpasseriformes","Galliformes","Numididae","Guineafowl",9,"BL3","Acryllium vulturinum","Vulturine Guineafowl",10,0,0,0,0,0,20,0,20,50,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,1330,"Dunning08",1,"","","Acryllium vulturinum",92819650,22679572,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","NUMIDIDAE","Acryllium","vulturinum","(Hardwicke, 1834)","Least Concern","Stable","Global"
"253",460,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Dendrortyx barbatus","Bearded Wood-partridge",0,0,0,0,0,0,50,0,40,10,"Omnivore","Ref_2","C","Jennifer",0,0,60,30,10,0,0,0,"Ref_2",1,"Other",0,432,"Dunning08",1,"","","Dendrortyx barbatus",92819853,22679576,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Dendrortyx","barbatus","Gould, 1846","Vulnerable","Decreasing","Global"
"254",461,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Dendrortyx macroura","Long-tailed Wood-partridge",0,0,0,0,0,0,30,0,30,40,"PlantSeed","Ref_2","A","Jennifer",0,0,60,30,10,0,0,0,"Ref_2",1,"Other",0,430.99,"Dunning08",1,"","","Dendrortyx macroura",92820225,22679581,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Dendrortyx","macroura","(Jardine & Selby, 1828)","Least Concern","Decreasing","Global"
"255",462,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Dendrortyx leucophrys","Buffy-crowned Wood-partridge",0,0,0,0,0,0,30,0,40,30,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,367.39,"Dunning08",1,"","","Dendrortyx leucophrys",92820398,22679586,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Dendrortyx","leucophrys","(Gould, 1844)","Least Concern","Decreasing","Global"
"256",463,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Oreortyx pictus","Mountain Quail",0,0,0,0,0,0,20,0,40,40,"PlantSeed","Ref_2","A","Jennifer",0,0,80,20,0,0,0,0,"Ref_2",1,"Other",0,233,"Dunning08",1,"","","Oreortyx pictus",132052800,22679591,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Oreortyx","pictus","(Douglas, 1829)","Least Concern","Stable","Global"
"257",464,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Callipepla squamata","Scaled Quail",30,0,0,0,0,0,0,0,40,30,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,183.86,"Dunning08",1,"","","Callipepla squamata",131906047,22679594,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Callipepla","squamata","(Vigors, 1830)","Least Concern","Decreasing","Global"
"258",465,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Callipepla douglasii","Elegant Quail",30,0,0,0,0,0,30,0,40,0,"Omnivore","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,177.08,"Dunning08",1,"","","Callipepla douglasii",131906230,22679597,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Callipepla","douglasii","(Vigors, 1829)","Least Concern","Increasing","Global"
"259",466,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Callipepla californica","California Quail",0,0,0,0,0,0,0,0,50,50,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,165.7,"Dunning08",1,"","","Callipepla californica",131906420,22679603,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Callipepla","californica","(Shaw, 1798)","Least Concern","Increasing","Global"
"260",467,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Callipepla gambelii","Gambel's Quail",10,0,0,0,0,0,0,0,40,50,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,165.95,"Dunning08",1,"","","Callipepla gambelii",131906681,22679609,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Callipepla","gambelii","Gambel, 1843","Least Concern","Stable","Global"
"261",468,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Philortyx fasciatus","Banded Quail",10,0,0,0,0,0,0,0,60,30,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,130,"Dunning08",1,"","","Philortyx fasciatus",92821577,22679615,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Philortyx","fasciatus","(Gould, 1844)","Least Concern","Stable","Global"
"262",469,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Colinus virginianus","Northern Bobwhite",0,0,0,0,0,0,0,0,70,30,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,171.89,"Dunning08",1,"","","Colinus virginianus",95000808,22728956,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Colinus","virginianus","(Linnaeus, 1758)","Near Threatened","Decreasing","Global"
"263",470,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Colinus nigrogularis","Black-throated Bobwhite",0,0,0,0,0,0,0,0,100,0,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,129.81,"Dunning08",1,"","","Colinus nigrogularis",92821762,22679623,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Colinus","nigrogularis","(Gould, 1843)","Least Concern","Stable","Global"
"264",471,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Colinus cristatus","Crested Bobwhite",10,0,0,0,0,0,0,0,90,0,"PlantSeed","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,134.45,"Dunning08",1,"","","Colinus cristatus",132037999,45093141,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Colinus","cristatus","(Linnaeus, 1766)","Least Concern","Increasing","Global"
"265",474,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Odontophorus gujanensis","Marbled Wood-quail",50,0,0,0,0,0,20,0,30,0,"Omnivore","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,314.06,"Dunning08",1,"","","Odontophorus gujanensis",92821959,22679630,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Odontophorus","gujanensis","(Gmelin, 1789)","Near Threatened","Decreasing","Global"
"266",475,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Odontophorus capueira","Spot-winged Wood-quail",0,0,0,0,0,0,80,0,20,0,"FruiNect","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,425.4,"Dunning08",1,"","","Odontophorus capueira",92822247,22679635,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Odontophorus","capueira","(Spix, 1825)","Least Concern","Decreasing","Global"
"267",476,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Odontophorus melanotis","Black-eared Wood-quail",20,0,0,0,0,0,30,0,30,20,"Omnivore","Ref_2","D1","Jennifer",0,0,100,0,0,0,0,0,"Genus",0,"Walter",0,335,"Dunning08",1,"","","Odontophorus melanotis",92822428,22679640,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Odontophorus","melanotis","Salvin, 1865","Least Concern","Decreasing","Global"
"268",477,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Odontophorus erythrops","Rufous-fronted Wood-quail",20,0,0,0,0,0,30,0,30,20,"Omnivore","Ref_2","D1","Jennifer",0,0,100,0,0,0,0,0,"Genus",0,"Walter",0,335,"Dunning08",1,"","","Odontophorus erythrops",92822619,22679645,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Odontophorus","erythrops","Gould, 1859","Least Concern","Decreasing","Global"
"269",478,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Odontophorus atrifrons","Black-fronted Wood-quail",20,0,0,0,0,0,30,0,30,20,"Omnivore","Ref_2","D1","Jennifer",0,0,100,0,0,0,0,0,"Genus",0,"Walter",0,304,"Dunning08",1,"","","Odontophorus atrifrons",92822815,22679650,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Odontophorus","atrifrons","Allen, 1900","Vulnerable","Decreasing","Global"
"270",479,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Odontophorus hyperythrus","Chestnut Wood-quail",10,0,0,0,0,0,40,0,50,0,"Omnivore","Ref_2","A","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,339.3,"Dunning08",1,"","","Odontophorus hyperythrus",92823116,22679655,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Odontophorus","hyperythrus","Gould, 1858","Near Threatened","Decreasing","Global"
"271",480,"Nonpasseriformes","Galliformes","Odontophoridae","New World quails",10,"BL3","Odontophorus melanonotus","Dark-backed Wood-quail",20,0,0,0,0,0,30,0,30,20,"Omnivore","Ref_2","D1","Jennifer",0,0,100,0,0,0,0,0,"Genus",0,"Walter",0,322,"Dunning08",1,"","","Odontophorus melanonotus",92823350,22679663,"ANIMALIA","CHORDATA","GALLIFORMES","AVES","ODONTOPHORIDAE","Odontophorus","melanonotus","Gould, 1860","Vulnerable","Decreasing","Global"
